text	created_at	public_metrics	Google_Translation	village	region	district
#Somalia is going through a rough ride but I do still see light at the end of the tunnel. Regardless of how messy the election was &amp; how corrupt the selection process has been, #MPs have still a moral obligation to make the best choice for this country &amp; I hope they do just that.	2022-03-26T06:06:38.000Z			[]	[]	[]
The death toll from two bombings that killed a parliamentary election candidate in central Somalia has risen to 48.	2022-03-26T05:51:44.000Z			[]	[]	[]
#Somalia officials, #Farmaajo and his allies, alleged to have been involved in the derailment of the country’s #election process https://t.co/e11bfa2zPc	2022-03-26T05:37:56.000Z			[]	[]	[]
Prime Minister Roble and African Union envoy discuss election security https://t.co/HZXAm8Lumv #Hiraan #Somalia	2022-03-26T05:10:32.000Z			[]	['Hiraan']	[]
"Farmajo and  #FahdYassin who has a deep relationship with the terrorist #youthmovement that threatens stability in Somalia? Somali will be free if elections will be held soon right? 

Will #Farmajo shut his critics to delay the upcoming election?    

https://t.co/DxXdRm0w6e"	2022-03-26T03:41:57.000Z			[]	[]	[]
"#Terrorist seems on the move in #Somalia  to stall election with the recent attack the killed politicians. 
This kind of disturbance of terrorist is the reason why US putting #sanctions on #Farmajo's allies https://t.co/rsF7FzKvTq"	2022-03-26T03:31:39.000Z			[]	[]	[]
"#Somaliaelection should be held soon if not it's clear that #Farmaajo wanted to delay the said election For what to extend his power and corruption in #Somalia?

This is also the evidence of  failure and corruption of the electoral commission https://t.co/kd4U717jRW"	2022-03-26T03:30:06.000Z			[]	[]	[]
"The Somalia election will not be determined by paid trolls who heap insults and death threats on anyone deemed to be thinking freely.

The verdict will be passed by 329 secret ballots cast by Somali MPs who want parliamentary dignity for themselves and peace for their country."	2022-03-26T03:01:23.000Z			[]	[]	[]
Somalia's Prime Minister Mohamed Hussein Roble announced on Saturday that 30 percent of the country's parliamentary seats will be reserved for women in next month's election !!! https://t.co/XvxbLVBIhR	2022-03-25T21:19:05.000Z			[]	[]	[]
@HShPrez2Ware Your  contract with @WFP @WFPSomalia to procure and supply food items irregularly while hirashabelle is the food basket of Somalia is quite telling. Expires soon with @M_Farmaajo re.election or better still a wadani	2022-03-25T20:25:25.000Z			[]	[]	[]
Somalia is no more tempting agenda, so we change the gears to Horn Integration Association, another agenda driven by kacaan parasites, accepted Nasakh Abiy, directed by what election Isias lo 😂😂 https://t.co/cmnPsIgKeY	2022-03-25T20:23:54.000Z			[]	[]	[]
@Futurical The declining of democrats . I no longer vote for democrats Clinton destroyed Rwanda, Obama destroyed Libya ,Syria , Yemen… Biden budget to destroy Ethiopia, Eritrea , Somalia  if so next election set between Biden and trump my choice would be trump with out any doubt!	2022-03-25T20:13:11.000Z			[]	[]	[]
Now is obvious seditionist traitor @MohamedHRoble is the most corrupt presidential candidate , Now it make sense injustice and the looting at Northern  #Somalia 🇸🇴 and Benadiri Election seats, he’s lucky if he gets 20 votes 🗳  #ConMan Must be disqualified 4 conflict of interest https://t.co/J6IMoz69Ii	2022-03-25T18:32:31.000Z			[]	[]	[]
Farmajo junta security chiefs/Abdisaid just at villa Somalia planning election security takeover &amp; airport security, PM, CPC and IC should not accept the melisious plan, who facilitated the AS attackers to reach inside AAIA.??@UKinSomalia @US2SOMALIA @UNSomalia @RAbdiAnalyst	2022-03-25T18:27:00.000Z			[]	[]	[]
"The current #Somalia election cannot be called a regular “National election”, its more of a Regional election rather, AN INTERNATIONAL ELECTION. 

The vivid involvement of Foreign hands (both hands &amp; legs) in these election process, is quite exuberant https://t.co/14iRH8GdyH"	2022-03-25T18:19:06.000Z			[]	[]	[]
"May the best qualifiied and preferred candidate win in the coming presidential election.

Let's keep our democracy healthy.

Let's play politics with decency.

Elections should not be manipulated to favour any candidate.

We've got life to live after elections

Long live Somalia"	2022-03-25T17:51:25.000Z			[]	[]	[]
"Marian Mohamud fled Somalia in the '80s. She says she voted Liberal in last election and is calling on the government to step in.

""They went through the unthinkable to come here. How can you send them back?"" she said. ""Treat our kids the same way you treat the Ukrainians."" https://t.co/2wtazugXAu"	2022-03-25T17:20:24.000Z			[]	[]	[]
I see a scenario where he wins the upcoming election and takes SNA and/or AMISOM to Puntland. The IC wants all of Somalia in total chaos and that can’t happen as long as Puntland is in charge of all of its government agencies, including defense. He’d be perfect for that role. https://t.co/S1yaSeDgVF	2022-03-25T17:20:16.000Z			[]	['Puntland']	[]
"Culture of IMPUNITY in #Somalia
- 2 days ago, colossal of people have been killed in #Beledweyne. 
So far, no one is accused/arrested
-Next day, the election/selection was going smoothly.
-People became senseless, pussyfooting &amp; reckless towards the daily disaster they encounter! https://t.co/3SR4zmgmok"	2022-03-25T17:18:05.000Z			[]	[]	[]
"May Allah grant her the highest level of Jannah, Allahumma Aamiin! 

Her work &amp; advocacy will not go unnoticed! 

https://t.co/Zuw4lwrzQ6"	2022-03-25T15:59:08.000Z			[]	[]	[]
Shabaab kills dozens in twin suicide bombings targeting Somalia’s election process | FDD’s Long War Journal https://t.co/YNb4DXJzQw	2022-03-25T15:02:39.000Z			[]	[]	[]
The two suicide bombings today now means Shabaab has conducted at least 10 suicide bombings inside Somalia already this year according to data compiled by FDD’s Long War Journal.  https://t.co/Dy5u4EGJFv	2022-03-25T14:01:28.000Z			[]	[]	[]
"He met the first MP and he was very happy. #SheekhShariif #Himiloqaran
#Somalia #Election #VillaSomalia https://t.co/oPn6xwRYA7"	2022-03-25T13:35:45.000Z			[]	[]	[]
"""Just 1 day after Al Shabaab launched an assault against Halane military base in Mogadishu, the terrorist org conducted 2 suicide bombings in central Somali town of Beledweyne, capital of Somalia’s Hiraan region. The blasts left at least 48 people dead."" https://t.co/6XdaYy3eew"	2022-03-25T13:32:33.000Z			['Mogadishu']	['Hiraan', 'Banadir']	['Banadir']
There we go again; another desperate attempt to revive the notorious Badbaado Qaran. These two men will never become the future presidents of #Somalia as they’ll not garner the support of more than 10 MPs if the election was held today. They know it and we know it! #Mogadishu https://t.co/LjYNrmnVPF	2022-03-25T13:27:31.000Z			['Mogadishu']	['Banadir']	['Banadir']
@KFosterFCDO @Doorashada2021 Nayaa faraha nagala bax   You have nothing to do with the election of Somalia except for your travels colonialism is over! #SomaliaSomaliaBaaleh	2022-04-08T09:15:06.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]
@MinisterHashi If only we could put our own house in order; these demoralizing photos wouldn't be neccessary. Allah provided Somalia with abundant natural resources. We can't even hold an election in a timely manner. There is a old saying: You reap what you sow.	2022-04-08T08:23:27.000Z	{'retweet_count': 1, 'reply_count': 0, 'like_count': 6, 'quote_count': 0}		[]	[]	[]
"@KFosterFCDO @Doorashada2021 Calling what happens in Somalia an election is genocide against the English Language. Calling it Doorashada is slaughter of the Somali Language. 
Call it something else; I think ""selection"" might do Just to it. Join ""selection"" with ""deception"" and create a new term, ""Seleption"""	2022-04-08T08:22:56.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]
@KFosterFCDO @Doorashada2021 It seems bad to meet three rotten guys who were lost every #credibility about that tribal Indirect election completely. C6 is the part of the problem and you're #desperately holding back any good steps that Somalia needs. https://t.co/1OxcojjOr9	2022-04-08T08:20:48.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}		[]	[]	[]
@HESharifShAhmed @MohamedHRoble @Laftagareen The tension btw @MohamedHRoble and @Laftagareen needs to be defused to move ahead the long awaited #Election process in #Somalia	2022-04-08T07:41:36.000Z	{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}		[]	[]	[]
@Abdimaleik @AmbFMadeira @amisomsomalia @SomaliPM His is political game changer in Somalia 🇸🇴 election it was a dragging western ambassador in halane camp   to be a hostage election Somalia!!(wiselplower) https://t.co/cWDHfHVDf7	2022-04-08T07:31:48.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]
Seyoum Mesfin institute concluded that Darod isn’t electable in Somalia. Angry sentiment against foreign interference made @M_Farmaajo president! How could @AmbFMadeira’s audio affect election/HG? Why now again? @alihwarsame  @DualehKad @ASalwe @MowliidHaji @mdeeq16 @MohamedSelh	2022-04-08T07:27:52.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}		[]	[]	[]
"New Batch; Conceptual Analysis on Ambassador Madeira’s Alleged Leaked Audio Reaction;
✓There is a Somalia expression that’s says “ Waxii Uurka Ku jira Afkaa Xada”; 
✓We all know Somalia is in the middle of election season, we are also aware of the current situation, our👇🏿 https://t.co/7U4drb5e72"	2022-04-08T06:49:09.000Z	{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 1}		[]	[]	[]
"1. Pakistan PM less
2. Sri Lanka food ""
3. Myanmar freedom ""
4. Afghanistan government ""
5. China opposition ""
6. Russia election ""
7. Ukraine peace ""
8. Somalia law ""
9. North Korea Human rights ""
10. India tension less enjoying IPL

Still some people feel unsafe in India."	2022-04-08T06:48:42.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]
This is the leader of Southwest State, among the federal member states of Somalia. He is among the key enablers of the outdated President, Mohamed Farmajo. He is currently active in opposing the swift completion of the national election process. https://t.co/D2UQKgcVMF	2022-04-08T06:16:38.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}		[]	[]	[]
@TheVillaSomalia @M_Farmaajo He failed to do the election in somalia he hasn't to ashamed to talk about it ex H.E	2022-04-08T06:03:21.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]
I swear Somalia and it’s election sounds like a circus to me	2022-04-08T05:35:43.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]
"1. Pakistan PM less.
2. Sri Lanka food less.
3. Myanmar freedom less.
4. Afghanistan government less.
5. China opposition less.
6. Russia election less.
7. Ukraine peace less.
8. Somalia lawless.
9. North Korea Human Rights less.
10. India tension less enjoying IPL.
🤣"	2022-04-08T04:38:25.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}		[]	[]	[]
@HESharifShAhmed @MohamedHRoble @Laftagareen To put it in the right perspective, there is no dispute between but Laftagareen is sabotaging the conclusion of Somalia's election to appease Fahad-Farmajo for forcefully making SWS President. He must be called out and indicted for leading Somalia to war path @StateDept @UN	2022-04-08T03:10:04.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}		[]	[]	[]
@HShPrez2Ware Somalis lost the confidence of this prime minister whose only job was the election. But the double standard in Somalia is mind boggling. Rest assured history is being recorded as we speak and we will inform the next generation of your debacles https://t.co/FrjmcmtcIH	2022-04-08T02:44:08.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}		[]	[]	[]
"The disagreement between Somalia president and his prime minister is deteriorating day after day whereas the election process is near at the end.
As well as South West stated that they have untied the rope with the prime minister's office accusing him irregularity."	2022-04-08T02:40:31.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]
@CatShaikhs2 @AgrarianSaud @najamsethi More then 1.5 dozen by election held so far and  PTI hardly win 4 to 5 elections wait elections will be held after fouling imran riging traps and public will take revenge of bad governance, high corruption index per capita income below Iraq, passport below Somalia, wait	2022-04-08T01:11:55.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]
"A classic example is the @US2SOMALIA's ambassador endorsing an infamous minister accused of trying to take advantage of election fervour and stealing Somalia's wealth.

7/11 https://t.co/pcNZe6yunN"	2022-04-08T01:06:19.000Z	{'retweet_count': 1, 'reply_count': 1, 'like_count': 3, 'quote_count': 0}		[]	[]	[]
@HShPrez2Ware The target of the somali enemies both local thieves&amp;foreign thieves including Matt Brydan and his children is Fahat, our lion,our hero, the patriot. Fahat Yasin is above all that and his election was welcomed by all the somali pple. No one can stop. Viva Fahat Yasin viva somalia	2022-04-08T00:50:43.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}		[]	[]	[]
